ticket_id,created_date,resolved_date,account_id,plan,region,channel,issue_type,priority,assigned_team,status,first_response_minutes,resolution_hours,sla_target_hours,sla_breached,csat_score,reopened,escalated,message_count,customer_arr_usd,customer_tenure_days,sentiment_score
tkt_0006797,2026-01-23,2026-01-24,acct_04527,Free,North America,Email,How To,Normal,Customer Education,Resolved,39,13.0,36,False,5,True,False,5,0,1756,0.307
tkt_0006798,2026-01-23,2026-01-24,acct_03674,Starter,EMEA,Email,Bug,Normal,Product Support,Resolved,38,5.68,36,False,,False,False,6,1836.58,922,0.993
tkt_0006799,2026-01-18,2026-01-19,acct_00366,Starter,North America,Email,Billing,High,Billing Operations,Resolved,43,7.13,12,False,5.0,False,False,4,1375.56,359,0.412
tkt_0006800,2026-01-27,2026-01-28,acct_01087,Starter,APAC,In App,How To,Normal,Customer Education,Resolved,28,4.52,36,False,,False,False,5,2241.97,1201,0.394
tkt_0006801,2026-01-24,2026-01-25,acct_01843,Free,EMEA,Chat,Billing,Low,Billing Operations,Resolved,62,3.47,72,False,5,False,False,7,0,1724,0.078
tkt_0006802,2026-01-21,2026-01-22,acct_00827,Growth,EMEA,Email,Bug,Normal,Product Support,Resolved,63,6.3,36,False,4.4,False,False,8,6805.8,1102,0.845
tkt_0006803,2026-01-23,2026-01-24,acct_01871,Growth,North America,Email,Bug,Normal,Product Support,Resolved,109,5.09,36,False,4.7,False,False,5,16172.69,937,0.307
tkt_0006804,2026-01-21,2026-01-22,acct_02706,Enterprise,North America,Chat,Integration,Normal,Technical Support,Resolved,8,4.68,36,False,5,False,False,7,84359.1,1041,-0.429
tkt_0006805,2026-01-27,2026-01-28,acct_01723,Free,North America,Chat,How To,High,Customer Education,Resolved,15,3.15,12,False,4.4,False,False,6,0,1730,0.846
tkt_0006806,2026-01-22,2026-01-23,acct_03963,Enterprise,North America,In App,Integration,Normal,Technical Support,Resolved,35,18.31,36,False,4.5,False,False,7,101366.3,1492,0.359
tkt_0006807,2026-01-24,2026-01-25,acct_00409,Starter,North America,Email,How To,Normal,Customer Education,Resolved,15,11.88,36,False,5,False,False,4,4006.88,633,0.57
tkt_0006808,2026-01-25,2026-01-26,acct_00423,Growth,North America,Email,How To,Normal,Customer Education,Resolved,23,3.39,36,False,,False,False,5,12853.0,973,0.451
tkt_0006809,2026-01-24,2026-01-25,acct_03199,Growth,EMEA,Email,Performance,High,Technical Support,Resolved,51,3.51,12,False,,False,False,7,5608.13,872,0.311
tkt_0006810,2026-01-25,2026-01-26,acct_04065,Starter,North America,Email,Bug,Low,Product Support,Resolved,57,6.75,72,False,4.8,False,False,7,2789.96,1084,0.432
tkt_0006811,2026-01-25,2026-01-26,acct_00560,Free,EMEA,Email,How To,High,Customer Education,Resolved,38,5.65,12,False,5,False,False,6,0,834,0.414
tkt_0006812,2026-01-26,2026-01-27,acct_02249,Growth,EMEA,In App,Bug,High,Product Support,Resolved,83,7.68,12,False,4.5,False,False,4,4968.29,1086,0.688
tkt_0006813,2026-01-23,2026-01-25,acct_04750,Free,North America,Chat,How To,High,Customer Education,Resolved,24,29.4,12,True,3.9,False,False,1,0,1071,0.006
tkt_0006814,2026-01-26,2026-01-27,acct_00494,Enterprise,APAC,In App,How To,Low,Customer Education,Resolved,10,1.45,72,False,4.2,False,False,6,36101.92,1219,0.844
tkt_0006815,2026-01-25,2026-01-26,acct_04551,Free,APAC,Chat,Bug,Normal,Product Support,Resolved,75,12.51,36,False,5,False,False,5,0,1659,-0.001
tkt_0006816,2026-01-24,2026-01-25,acct_02884,Starter,North America,Email,How To,Normal,Customer Education,Resolved,18,4.81,36,False,,False,False,8,2039.44,69,0.44
tkt_0006817,2026-01-20,2026-01-23,acct_01541,Free,APAC,Email,Performance,High,Technical Support,Resolved,39,54.39,12,True,4.9,False,False,8,0,380,0.092
tkt_0006818,2026-01-23,2026-01-24,acct_03567,Growth,APAC,Email,Account Access,High,Account Support,Resolved,14,5.56,12,False,5,False,False,4,4420.9,873,0.357
tkt_0006819,2026-01-25,2026-01-26,acct_01127,Free,North America,In App,Account Access,Low,Account Support,Resolved,93,4.74,72,False,5.0,False,False,4,0,1237,-0.264
tkt_0006820,2026-01-23,2026-01-25,acct_03469,Growth,North America,Email,Bug,Low,Product Support,Resolved,41,36.65,72,False,,False,False,5,18517.75,1662,0.614
tkt_0006821,2026-01-28,2026-01-29,acct_04587,Enterprise,EMEA,In App,Performance,Normal,Technical Support,Resolved,16,2.27,36,False,5,False,False,11,98127.07,393,-0.313
tkt_0006822,2026-01-20,2026-01-21,acct_03079,Growth,APAC,In App,Performance,Normal,Technical Support,Resolved,15,8.76,36,False,,False,False,10,9852.75,440,0.124
tkt_0006823,2026-01-24,2026-01-25,acct_04029,Enterprise,APAC,Phone,Performance,Normal,Technical Support,Resolved,29,10.69,36,False,4.9,False,False,4,63852.34,970,0.41
tkt_0006824,2026-01-23,2026-01-24,acct_01141,Free,North America,In App,Account Access,Normal,Account Support,Resolved,60,10.81,36,False,4.4,False,False,2,0,361,0.112
tkt_0006825,2026-01-21,2026-01-22,acct_03398,Growth,Latin America,Email,Integration,High,Technical Support,Resolved,15,2.93,12,False,5,False,False,9,5431.17,53,0.011
tkt_0006826,2026-01-22,2026-01-23,acct_01486,Enterprise,EMEA,Email,How To,Low,Customer Education,Resolved,10,2.74,72,False,4.6,False,False,3,65082.29,1534,0.241
tkt_0006827,2026-01-23,2026-01-24,acct_03666,Growth,EMEA,In App,Bug,High,Product Support,Resolved,44,22.4,12,True,4.8,False,False,4,12086.3,145,0.135
tkt_0006828,2026-01-25,2026-01-26,acct_02459,Free,EMEA,Email,Account Access,Low,Account Support,Resolved,9,19.97,72,False,5,False,False,3,0,995,-0.32
tkt_0006829,2026-01-26,2026-01-28,acct_05162,Starter,North America,Email,Performance,Low,Technical Support,Resolved,143,45.63,72,False,5,False,False,8,1171.31,111,0.029
tkt_0006830,2026-01-26,2026-01-27,acct_02145,Growth,EMEA,Phone,Bug,Low,Product Support,Resolved,49,6.9,72,False,,False,False,7,24074.56,212,-0.014
tkt_0006831,2026-01-25,2026-01-26,acct_01465,Enterprise,North America,In App,Performance,Normal,Technical Support,Resolved,39,3.24,36,False,,False,False,5,137882.79,222,0.655
tkt_0006832,2026-01-26,2026-01-27,acct_03032,Growth,North America,Email,Performance,Normal,Technical Support,Resolved,44,10.97,36,False,5,False,False,6,16313.94,1239,0.419
tkt_0006833,2026-01-24,2026-01-25,acct_03889,Starter,APAC,In App,Account Access,High,Account Support,Resolved,49,3.24,12,False,4.8,False,False,9,2287.72,1387,0.632
tkt_0006834,2026-01-23,2026-01-24,acct_04174,Free,APAC,Phone,Account Access,Normal,Account Support,Resolved,21,6.25,36,False,3.6,False,False,10,0,854,0.558
tkt_0006835,2026-01-25,2026-01-26,acct_05013,Enterprise,EMEA,In App,Account Access,Low,Account Support,Resolved,7,4.03,72,False,5,False,False,7,80978.49,602,0.514
tkt_0006836,2026-01-26,2026-01-27,acct_04783,Free,North America,Phone,Billing,Normal,Billing Operations,Resolved,64,16.04,36,False,,False,False,7,0,720,-0.361
tkt_0006837,2026-01-24,2026-01-25,acct_00413,Free,North America,In App,Account Access,High,Account Support,Resolved,17,8.26,12,False,4.6,False,False,7,0,39,0.365
tkt_0006838,2026-01-26,2026-01-28,acct_02886,Growth,North America,In App,Bug,Normal,Product Support,Resolved,39,28.83,36,False,4.9,False,False,5,10340.6,112,0.787
tkt_0006839,2026-01-28,2026-01-29,acct_03554,Starter,North America,In App,How To,Normal,Customer Education,Resolved,20,3.46,36,False,,False,False,3,1023.64,1704,0.854
tkt_0006840,2026-01-27,2026-01-28,acct_01763,Growth,North America,Email,Performance,Normal,Technical Support,Resolved,26,7.42,36,False,4.1,False,False,8,5173.14,1361,0.109
tkt_0006841,2026-01-26,2026-01-27,acct_00646,Free,North America,In App,Performance,Normal,Technical Support,Resolved,153,4.44,36,False,,False,False,11,0,312,-0.77
tkt_0006842,2026-01-27,2026-01-28,acct_03062,Free,North America,In App,Bug,Normal,Product Support,Resolved,24,23.09,36,False,5.0,False,False,7,0,157,0.296
tkt_0006843,2026-01-27,2026-01-28,acct_03950,Growth,EMEA,In App,Billing,Normal,Billing Operations,Resolved,28,6.89,36,False,4.2,False,False,6,15825.72,919,0.006
tkt_0006844,2026-01-25,2026-01-26,acct_04896,Starter,EMEA,Chat,Billing,Normal,Billing Operations,Resolved,38,3.72,36,False,5,False,False,8,1128.2,284,0.717
tkt_0006845,2026-01-23,2026-01-24,acct_04513,Growth,EMEA,Email,Bug,Low,Product Support,Resolved,36,7.86,72,False,,False,False,7,9374.5,848,0.702
tkt_0006846,2026-01-25,2026-01-26,acct_03695,Growth,North America,In App,Bug,Normal,Product Support,Resolved,70,14.6,36,False,5,False,False,7,10004.66,1207,0.447
tkt_0006847,2026-01-27,2026-01-28,acct_00392,Starter,APAC,Email,How To,High,Customer Education,Resolved,29,4.2,12,False,,False,False,8,1534.14,1226,0.003
tkt_0006848,2026-01-26,2026-01-27,acct_04567,Growth,North America,In App,How To,Normal,Customer Education,Resolved,39,5.2,36,False,,False,False,5,14736.51,1102,0.497
tkt_0006849,2026-01-24,2026-01-25,acct_03982,Growth,EMEA,Email,Billing,Normal,Billing Operations,Resolved,12,6.81,36,False,4.7,False,False,4,9472.2,1460,0.286
tkt_0006850,2026-01-29,2026-01-30,acct_01411,Free,APAC,Chat,How To,Normal,Customer Education,Resolved,19,20.99,36,False,,False,False,2,0,1567,0.169
tkt_0006851,2026-01-22,2026-01-23,acct_04592,Starter,North America,In App,Bug,Normal,Product Support,Resolved,40,3.17,36,False,,False,False,6,1616.77,255,0.495
tkt_0006852,2026-01-26,2026-01-27,acct_02046,Free,North America,Email,How To,Low,Customer Education,Resolved,11,6.67,72,False,3.1,True,False,5,0,88,0.612
tkt_0006853,2026-01-24,2026-01-25,acct_03242,Starter,North America,Email,Integration,Normal,Technical Support,Resolved,98,14.28,36,False,4.9,False,False,3,713.23,563,-0.009
tkt_0006854,2026-01-30,2026-01-31,acct_00357,Enterprise,EMEA,Chat,Performance,Normal,Technical Support,Resolved,25,8.37,36,False,5,False,False,10,113972.05,177,-0.092
tkt_0006855,2026-01-26,2026-01-27,acct_03314,Growth,APAC,Email,Integration,Low,Technical Support,Resolved,78,10.74,72,False,,False,False,4,15908.64,251,0.931
tkt_0006856,2026-01-27,2026-01-28,acct_00128,Growth,APAC,Email,Account Access,Low,Account Support,Resolved,15,1.09,72,False,5,False,False,3,6130.0,357,0.664
tkt_0006857,2026-01-23,2026-01-24,acct_01663,Starter,APAC,Chat,Integration,Low,Technical Support,Resolved,73,7.92,72,False,,False,False,3,1885.84,135,0.427
tkt_0006858,2026-01-24,2026-01-26,acct_04938,Starter,North America,In App,Bug,High,Product Support,Resolved,79,47.96,12,True,,True,False,3,3373.75,215,0.371
tkt_0006859,2026-01-25,2026-01-26,acct_00832,Starter,Latin America,Email,Billing,Urgent,Billing Operations,Resolved,22,9.16,4,True,,False,False,2,1399.45,1313,-0.196
tkt_0006860,2026-01-27,2026-01-28,acct_05130,Enterprise,APAC,Email,Billing,Low,Billing Operations,Resolved,25,10.94,72,False,,False,False,6,70302.61,1211,0.667
tkt_0006861,2026-01-24,2026-01-25,acct_05041,Starter,North America,Chat,Bug,Normal,Product Support,Resolved,70,11.83,36,False,4.9,False,False,7,3818.5,80,0.653
tkt_0006862,2026-01-27,2026-01-28,acct_02480,Starter,EMEA,In App,How To,Low,Customer Education,Resolved,54,8.73,72,False,4.4,False,False,6,1082.56,404,0.09
tkt_0006863,2026-01-25,2026-01-26,acct_05177,Growth,North America,In App,How To,Normal,Customer Education,Resolved,23,2.46,36,False,5,False,False,7,14055.39,612,0.263
tkt_0006864,2026-01-26,2026-01-27,acct_01750,Growth,North America,Email,Performance,High,Technical Support,Resolved,67,21.47,12,True,4.7,False,False,5,13877.91,1328,-0.064
tkt_0006865,2026-01-25,2026-01-26,acct_04008,Free,EMEA,Chat,Performance,High,Technical Support,Resolved,59,7.2,12,False,4.8,False,False,4,0,371,1
tkt_0006866,2026-01-24,2026-01-25,acct_03747,Starter,EMEA,Chat,How To,Urgent,Customer Education,Resolved,29,6.33,4,True,5,False,False,7,2502.73,1666,0.001
tkt_0006867,2026-01-26,2026-01-27,acct_04195,Growth,North America,In App,How To,Normal,Customer Education,Resolved,45,6.48,36,False,3.9,False,False,6,8803.56,1312,0.329
tkt_0006868,2026-01-25,2026-01-26,acct_03572,Growth,EMEA,Email,Performance,Normal,Technical Support,Resolved,14,22.95,36,False,5,False,False,5,14490.08,1151,0.232
tkt_0006869,2026-01-26,2026-01-27,acct_00533,Growth,EMEA,In App,How To,Normal,Customer Education,Resolved,19,9.81,36,False,4.3,False,False,5,7391.07,1017,0.522
tkt_0006870,2026-01-29,2026-01-30,acct_03837,Starter,APAC,Chat,Bug,Low,Product Support,Resolved,45,17.03,72,False,,False,False,3,2123.84,1693,0.66
tkt_0006871,2026-01-25,2026-01-26,acct_04925,Growth,APAC,Email,How To,Normal,Customer Education,Resolved,31,1.62,36,False,5,False,False,10,22557.37,610,0.887
tkt_0006872,2026-01-25,2026-01-26,acct_03719,Starter,North America,Email,Billing,Low,Billing Operations,Resolved,84,7.81,72,False,,False,False,5,3222.67,126,0.323
tkt_0006873,2026-01-30,2026-01-31,acct_02329,Starter,EMEA,Email,Performance,Normal,Technical Support,Resolved,34,9.52,36,False,,False,False,6,910.3,245,0.613
tkt_0006874,2026-01-27,2026-01-28,acct_01156,Starter,North America,Chat,How To,Normal,Customer Education,Resolved,20,2.13,36,False,4.3,False,False,7,2196.22,1548,0.768
tkt_0006875,2026-01-25,2026-01-26,acct_03767,Starter,EMEA,Chat,Bug,Normal,Product Support,Resolved,58,11.64,36,False,,False,False,8,2251.37,919,0.169
tkt_0006876,2026-01-24,2026-01-25,acct_00085,Free,North America,Email,Integration,Normal,Technical Support,Resolved,213,5.81,36,False,,False,False,3,0,514,0.437
tkt_0006877,2026-01-28,2026-01-29,acct_01542,Growth,North America,Email,Billing,Normal,Billing Operations,Resolved,41,9.74,36,False,4.8,False,False,6,14676.62,1227,0.83
tkt_0006878,2026-01-28,2026-01-29,acct_03265,Growth,APAC,Email,Billing,Normal,Billing Operations,Resolved,21,5.65,36,False,,False,False,5,9446.97,153,0.216
tkt_0006879,2026-01-27,2026-01-28,acct_04415,Growth,EMEA,Email,Billing,High,Billing Operations,Resolved,34,1.91,12,False,5.0,False,False,4,8948.02,782,0.311
tkt_0006880,2026-01-29,2026-01-30,acct_02077,Starter,North America,Email,How To,Low,Customer Education,Resolved,17,2.12,72,False,5,False,False,3,3223.91,346,0.507
tkt_0006881,2026-01-26,2026-01-27,acct_01527,Enterprise,APAC,Chat,Bug,High,Product Support,Resolved,20,4.54,12,False,,False,False,6,162998.26,990,0.541
tkt_0006882,2026-01-26,2026-01-27,acct_00678,Growth,EMEA,In App,Integration,Low,Technical Support,Resolved,43,7.96,72,False,4.3,False,False,6,10481.05,628,-0.032
tkt_0006883,2026-01-31,2026-02-01,acct_01076,Growth,EMEA,Email,How To,Normal,Customer Education,Resolved,17,1.99,36,False,,False,False,9,11050.28,97,-0.36
tkt_0006884,2026-01-28,2026-01-29,acct_04384,Free,EMEA,In App,Bug,Low,Product Support,Resolved,33,3.35,72,False,5,False,False,6,0,111,0.601
tkt_0006885,2026-01-27,2026-01-28,acct_03582,Starter,APAC,In App,How To,High,Customer Education,Resolved,22,1.57,12,False,5,False,False,8,3124.87,522,0.937
tkt_0006886,2026-01-25,2026-01-26,acct_02622,Free,EMEA,In App,Billing,Normal,Billing Operations,Resolved,17,4.19,36,False,,False,False,4,0,57,0.64
tkt_0006887,2026-01-25,2026-01-26,acct_01607,Growth,Latin America,Email,Integration,Normal,Technical Support,Resolved,41,8.3,36,False,,False,False,1,13970.75,1726,0.316
tkt_0006888,2026-01-27,2026-01-28,acct_00152,Growth,Latin America,Email,How To,Low,Customer Education,Resolved,54,1.54,72,False,5,False,False,6,7320.76,201,0.734
tkt_0006889,2026-01-26,2026-01-27,acct_04928,Enterprise,North America,Chat,Performance,Normal,Technical Support,Resolved,23,22.87,36,False,5,True,False,9,40172.72,1594,0.578
tkt_0006890,2026-01-26,2026-01-27,acct_04852,Starter,North America,In App,How To,High,Customer Education,Resolved,93,9.06,12,False,4.9,False,False,4,1277.47,18,1
tkt_0006891,2026-01-24,2026-01-25,acct_02386,Starter,APAC,Chat,Billing,Normal,Billing Operations,Resolved,19,3.6,36,False,,False,False,6,1321.46,1341,-0.369
tkt_0006892,2026-01-29,2026-01-30,acct_03478,Enterprise,EMEA,In App,Billing,Normal,Billing Operations,Resolved,15,3.08,36,False,4.9,False,False,1,119590.61,199,0.791
tkt_0006893,2026-01-25,2026-01-26,acct_04526,Growth,APAC,In App,Integration,Normal,Technical Support,Resolved,20,3.66,36,False,4.9,False,False,7,21148.36,1104,-0.424
tkt_0006894,2026-01-26,2026-01-27,acct_05014,Growth,North America,Chat,How To,High,Customer Education,Resolved,33,2.52,12,False,4.9,False,False,8,13170.24,1519,0.695
tkt_0006895,2026-01-26,2026-01-27,acct_04420,Free,North America,Chat,Billing,Low,Billing Operations,Resolved,24,22.84,72,False,,False,False,8,0,1175,0.358
tkt_0006896,2026-01-27,2026-01-28,acct_04149,Growth,EMEA,Email,Bug,High,Product Support,Resolved,47,22.64,12,True,3.6,False,False,6,7830.05,1744,0.078
tkt_0006897,2026-01-27,2026-01-28,acct_03270,Enterprise,Latin America,Chat,Integration,Normal,Technical Support,Resolved,30,7.01,36,False,,False,False,2,25301.24,613,0.266
tkt_0006898,2026-01-26,2026-01-27,acct_01009,Growth,EMEA,Email,Bug,Normal,Product Support,Resolved,39,19.59,36,False,,False,False,8,4607.04,28,0.454
tkt_0006899,2026-01-26,2026-01-29,acct_00385,Free,APAC,Chat,Bug,Low,Product Support,Resolved,111,65.99,72,False,3.8,False,False,4,0,915,0.362
tkt_0006900,2026-01-27,2026-01-28,acct_03950,Growth,North America,Chat,Performance,High,Technical Support,Resolved,31,16.41,12,True,4.1,False,False,8,14380.37,467,-0.322
tkt_0006901,2026-01-28,2026-01-29,acct_02445,Growth,North America,Email,Bug,Low,Product Support,Resolved,23,9.5,72,False,,False,False,6,25234.7,1080,0.622
tkt_0006902,2026-01-25,2026-01-26,acct_00176,Starter,EMEA,Email,How To,Normal,Customer Education,Resolved,11,9.71,36,False,5,False,False,4,3205.08,319,0.364
tkt_0006903,2026-01-26,2026-01-27,acct_02517,Starter,North America,Email,How To,Low,Customer Education,Resolved,79,4.83,72,False,5,False,False,6,1163.2,1672,0.766
tkt_0006904,2026-01-28,2026-01-29,acct_04592,Growth,EMEA,In App,How To,Low,Customer Education,Resolved,4,5.03,72,False,,False,True,9,23516.13,1776,-0.391
tkt_0006905,2026-01-24,2026-01-26,acct_00963,Starter,APAC,In App,Integration,Normal,Technical Support,Resolved,37,25.59,36,False,5.0,False,False,7,3277.2,1766,-0.037
tkt_0006906,2026-01-30,2026-01-31,acct_02105,Starter,APAC,In App,How To,Low,Customer Education,Resolved,18,2.09,72,False,3.9,False,False,6,1074.76,355,-0.175
tkt_0006907,2026-01-27,2026-01-28,acct_00210,Enterprise,EMEA,Email,Bug,Normal,Product Support,Resolved,18,3.86,36,False,5,False,False,5,133930.32,1488,-0.077
tkt_0006908,2026-01-27,2026-01-28,acct_01957,Starter,EMEA,Email,How To,High,Customer Education,Resolved,34,1.39,12,False,,False,False,5,1825.48,1166,0.18
tkt_0006909,2026-01-27,2026-01-28,acct_01209,Enterprise,North America,Phone,Performance,Normal,Technical Support,Resolved,58,15.46,36,False,5,False,False,3,68021.54,1546,0.57
tkt_0006910,2026-01-27,2026-01-28,acct_01385,Free,North America,In App,How To,Normal,Customer Education,Resolved,14,3.38,36,False,5,False,False,4,0,1796,0.597
tkt_0006911,2026-01-26,2026-01-27,acct_01973,Enterprise,Latin America,Email,Bug,Normal,Product Support,Resolved,9,22.07,36,False,,False,True,10,71538.86,740,0.157
tkt_0006912,2026-01-28,2026-01-29,acct_04102,Growth,APAC,Email,Billing,Normal,Billing Operations,Resolved,16,2.34,36,False,4.5,False,True,8,5349.29,1579,-0.04
tkt_0006913,2026-01-29,2026-01-30,acct_03131,Free,North America,Email,How To,High,Customer Education,Resolved,32,11.52,12,False,4.2,False,False,6,0,709,0.32
tkt_0006914,2026-01-28,2026-01-29,acct_03543,Growth,Latin America,Email,Billing,Normal,Billing Operations,Resolved,25,7.85,36,False,4.8,False,False,4,11324.42,345,0.206
tkt_0006915,2026-01-26,2026-01-27,acct_02839,Growth,North America,Email,Bug,High,Product Support,Resolved,125,11.26,12,False,4.7,False,False,8,17742.19,1684,-0.148
tkt_0006916,2026-01-27,2026-01-28,acct_03900,Starter,North America,In App,Billing,Normal,Billing Operations,Resolved,9,3.22,36,False,4.8,False,False,6,2947.84,311,0.359
tkt_0006917,2026-01-27,2026-01-28,acct_04595,Free,EMEA,Email,Performance,Normal,Technical Support,Resolved,76,12.67,36,False,5,True,False,3,0,791,0.738
tkt_0006918,2026-01-26,2026-01-27,acct_02905,Enterprise,APAC,Email,Integration,Normal,Technical Support,Resolved,12,4.4,36,False,,False,False,8,136993.35,83,0.603
tkt_0006919,2026-02-01,2026-02-02,acct_00419,Free,North America,Chat,Bug,Low,Product Support,Resolved,163,6.47,72,False,5,False,False,11,0,215,0.396
tkt_0006920,2026-01-28,2026-01-29,acct_01441,Growth,North America,Email,Billing,Low,Billing Operations,Resolved,11,13.97,72,False,4.9,False,False,7,8829.19,1187,0.18
tkt_0006921,2026-01-29,2026-01-30,acct_01789,Enterprise,North America,In App,Bug,Normal,Product Support,Resolved,31,3.33,36,False,,True,False,6,67822.68,1631,0.396
tkt_0006922,2026-01-26,2026-01-28,acct_03416,Starter,North America,Email,Performance,Low,Technical Support,Resolved,41,39.96,72,False,4.9,False,False,6,1396.32,25,0.428
tkt_0006923,2026-01-30,2026-01-31,acct_02495,Starter,North America,In App,Billing,Normal,Billing Operations,Resolved,41,6.71,36,False,5,False,False,8,989.74,1628,0.021
tkt_0006924,2026-02-01,2026-02-02,acct_02280,Free,EMEA,In App,Bug,Low,Product Support,Resolved,42,13.07,72,False,5,False,False,10,0,872,0.731
tkt_0006925,2026-01-28,2026-01-29,acct_00610,Starter,North America,Email,Account Access,Normal,Account Support,Resolved,13,7.41,36,False,4.3,False,False,5,2411.88,322,0.653
tkt_0006926,2026-01-27,2026-01-28,acct_01065,Free,APAC,Email,How To,Low,Customer Education,Resolved,68,3.77,72,False,,False,False,3,0,716,0.525
tkt_0006927,2026-01-27,2026-01-28,acct_03011,Growth,EMEA,Email,How To,Normal,Customer Education,Resolved,8,2.95,36,False,,False,False,8,14705.2,915,0.314
tkt_0006928,2026-01-27,2026-01-28,acct_03204,Starter,North America,Email,Integration,Normal,Technical Support,Resolved,45,15.78,36,False,,False,False,5,916.62,728,0.153
tkt_0006929,2026-01-28,2026-01-29,acct_04845,Starter,EMEA,Email,Bug,Normal,Product Support,Resolved,42,8.66,36,False,5,False,False,8,1647.11,230,-0.202
tkt_0006930,2026-01-27,2026-01-28,acct_04633,Starter,EMEA,In App,Bug,Normal,Product Support,Resolved,47,12.2,36,False,5,False,False,5,2415.35,1178,0.117
tkt_0006931,2026-01-28,2026-01-29,acct_02733,Starter,North America,Phone,Account Access,Normal,Account Support,Resolved,17,17.42,36,False,5,False,False,7,919.55,591,0.45
tkt_0006932,2026-01-30,2026-01-31,acct_01145,Starter,APAC,In App,How To,Normal,Customer Education,Resolved,20,5.48,36,False,5,False,False,7,1489.65,699,0.778
tkt_0006933,2026-01-29,2026-01-30,acct_01515,Free,North America,In App,Account Access,High,Account Support,Resolved,16,3.58,12,False,4.5,False,False,3,0,1055,-0.05
tkt_0006934,2026-01-24,2026-01-25,acct_04718,Starter,North America,Email,Account Access,High,Account Support,Resolved,19,4.69,12,False,5,False,False,4,913.72,86,0.706
tkt_0006935,2026-01-27,2026-01-28,acct_02905,Growth,EMEA,Chat,Account Access,Low,Account Support,Resolved,33,2.26,72,False,4.2,False,False,5,13113.35,1251,-0.118
tkt_0006936,2026-01-28,2026-01-29,acct_01350,Free,North America,Chat,Billing,Low,Billing Operations,Resolved,36,8.59,72,False,,False,False,1,0,98,0.693
tkt_0006937,2026-01-27,2026-01-28,acct_01906,Starter,Latin America,Phone,Account Access,Urgent,Account Support,Resolved,23,5.81,4,True,4.6,False,False,3,1587.7,665,0.219
tkt_0006938,2026-01-28,2026-01-29,acct_02579,Enterprise,North America,Chat,Bug,High,Product Support,Resolved,11,4.07,12,False,5,False,False,9,53677.7,854,0.797
tkt_0006939,2026-01-28,2026-01-29,acct_00904,Growth,North America,Email,Account Access,Urgent,Account Support,Resolved,14,1.85,4,False,5,False,False,6,18889.17,296,0.239
tkt_0006940,2026-01-27,2026-01-28,acct_01841,Growth,APAC,Email,Bug,Normal,Product Support,Resolved,46,9.72,36,False,4.4,False,False,7,6620.39,1467,0.143
tkt_0006941,2026-01-28,2026-01-29,acct_04322,Free,EMEA,Chat,Integration,Urgent,Technical Support,Resolved,46,12.42,4,True,4.8,False,True,12,0,1778,-0.227
tkt_0006942,2026-01-28,2026-01-29,acct_02935,Growth,North America,In App,Performance,Normal,Technical Support,Resolved,13,4.45,36,False,4.6,False,False,8,23823.14,861,0.692
tkt_0006943,2026-01-25,2026-01-26,acct_00493,Starter,EMEA,In App,Bug,Low,Product Support,Resolved,53,14.41,72,False,4.5,False,False,5,1833.58,1608,0.242
tkt_0006944,2026-01-30,2026-01-31,acct_03792,Enterprise,North America,Email,Bug,High,Product Support,Resolved,23,1.27,12,False,,False,False,4,148200.94,1645,0.068
tkt_0006945,2026-01-27,2026-01-28,acct_02013,Starter,North America,Email,Integration,Normal,Technical Support,Resolved,114,5.81,36,False,,False,True,8,1314.74,385,-0.423
tkt_0006946,2026-01-28,2026-01-29,acct_04749,Free,EMEA,In App,Bug,Urgent,Product Support,Resolved,57,3.65,4,False,4.3,False,True,10,0,1406,0.187
tkt_0006947,2026-01-29,2026-01-30,acct_00654,Enterprise,APAC,In App,Performance,Low,Technical Support,Resolved,38,3.68,72,False,5,False,False,5,95889.99,1663,0.154
tkt_0006948,2026-01-27,2026-01-28,acct_04712,Free,North America,Email,Bug,Normal,Product Support,Resolved,76,8.27,36,False,5,False,False,3,0,1011,0.27
tkt_0006949,2026-01-30,2026-01-31,acct_03717,Enterprise,APAC,Email,Integration,Normal,Technical Support,Resolved,15,5.1,36,False,,False,False,7,81467.9,1342,0.099
tkt_0006950,2026-01-28,2026-01-29,acct_02457,Starter,North America,In App,Bug,High,Product Support,Resolved,19,6.99,12,False,,False,False,9,1638.94,615,0.627
tkt_0006951,2026-01-30,2026-01-31,acct_01852,Enterprise,APAC,Email,Integration,Normal,Technical Support,Resolved,83,6.82,36,False,5,False,False,2,49595.56,1056,0.124
tkt_0006952,2026-02-01,2026-02-02,acct_02239,Starter,North America,Chat,Billing,High,Billing Operations,Resolved,15,20.42,12,True,4.7,False,False,5,3832.45,1674,0.443
tkt_0006953,2026-01-31,2026-02-01,acct_04737,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,27,1.22,36,False,,False,False,5,23566.16,809,-0.174
tkt_0006954,2026-01-26,2026-01-27,acct_04773,Growth,EMEA,Email,Integration,Urgent,Technical Support,Resolved,26,4.92,4,True,,False,True,9,16996.87,831,-0.226
tkt_0006955,2026-01-27,2026-01-28,acct_03131,Starter,North America,Email,Performance,High,Technical Support,Resolved,64,5.1,12,False,5,False,False,4,2272.13,957,0.182
tkt_0006956,2026-01-31,2026-02-01,acct_02220,Starter,APAC,Email,Bug,Normal,Product Support,Resolved,135,12.59,36,False,4.2,False,False,7,1343.73,292,0.134
